price,floors,view,condition,sqft_living15
250000,2,0,3,1360
655000,2,3,3,2250
405000,1,0,4,2510
390000,1,0,3,1670
275400,1,0,3,1130
791000,2,0,3,2040
424500,1,0,3,1720
430000,1,0,4,1180
865000,2,2,4,4220
163000,1,0,3,1250
920000,1,2,5,2430
1.03E+06,2,0,3,3440
325000,1,0,4,1550
315000,2,0,3,2070
227000,1,0,3,1120
179000,1.5,0,3,1790
276000,1,0,3,1500
335000,1.5,0,4,1540
430000,1,0,3,2160
266490,2,0,3,1880
655000,1,0,3,2050
635500,1,0,3,1700
235000,1,0,3,2120
885000,2,0,4,2840
352500,1,0,4,1470
450000,2,0,3,1910
3.64E+06,2,0,3,2910
1.05E+06,1,4,3,2500
476000,3,0,3,1140
375000,2,0,3,1940
600600,2,0,3,2910
567000,1,2,4,2240
650000,1,0,3,2110
190000,1,0,4,1560
858000,1,2,4,3260
435500,1,0,3,1230
685000,1,0,3,1770
252000,2,0,4,1500
512500,2,0,4,2400
423800,2,0,3,1940
460000,2,0,4,1860
434000,2,0,3,2030
244000,1,0,3,1760
348125,1.5,0,3,1590
585000,2,0,4,2280
230000,1,0,4,1420
450000,1,0,4,1760
393000,1,0,4,1180
517000,1,0,4,1660
400000,1,0,3,1920
890000,2,0,3,3050
205950,1,0,4,1210
209000,1.5,0,3,1270
430000,1,0,4,1560
534000,1.5,0,4,1940
735000,1.5,0,5,2140
873000,2,0,3,3170
475000,1,0,3,1970
325000,1,0,4,2130
500000,2,0,3,2840
279000,1,0,4,1500
350000,1,0,3,1980
660000,2,0,3,2910
324950,1,1,4,2270
500000,1,0,3,1480
187300,1,0,3,1270
345600,2.5,0,3,1780
400000,1,0,3,2180
935000,2,0,3,1610
374000,1,0,5,1670
328000,2,0,3,2080
257500,1,0,5,2210
1.00E+06,2,0,5,2410
216500,1,0,4,1390
1.19E+06,2,0,5,3030
360000,2,0,3,3030
699999,1,0,4,1460
535000,2,0,4,2020
464950,1,0,3,1640
925000,2,0,3,4130
930000,2,0,3,1990
727500,1.5,3,3,2270
325000,1,0,3,1620
695000,2,0,3,2100
585000,1,0,3,1900
319000,1,2,3,1700
265000,1.5,0,4,1710
359000,1.5,0,4,2300
390000,1.5,0,4,2300
374500,1,0,5,1670
661000,2,0,4,2220
900000,2,0,3,2160
600000,1,0,3,2270
2.00E+06,2,3,4,3290
512500,1.5,0,5,1450
229500,1,0,4,1690
589000,2,0,3,2500
539950,3,0,3,1310
640000,2,0,3,2110
218250,1,0,3,1290
675000,2,2,3,2090
338000,2,0,3,1390
231750,1,0,3,1470
199900,1,0,3,1140
1.06E+06,2,2,3,4540
263000,1,0,5,1730
279950,1,0,4,1460
395000,1.5,0,4,1400
252500,1,0,3,1900
1.15E+06,2,0,3,3730
205000,1,0,3,1770
654000,1,0,4,1890
200000,1,0,2,1520
700000,2,0,3,2090
2.72E+06,2,0,4,3450
306000,1,0,5,1310
270000,2,0,3,2010
340000,2,0,4,2470
450000,1,0,4,1460
580000,1,0,5,1840
435000,1,3,3,1820
690000,2,0,3,3000
720000,2,0,3,2000
403000,1,0,3,2210
440000,1,0,5,1870
178500,1,0,5,1200
270000,1,0,3,1420
129888,1,0,3,1070
260000,1,0,3,1610
339950,2,0,4,2150
250000,2,0,3,1620
680000,1,0,3,2550
660000,2,0,4,1810
1.23E+06,2,2,3,3710
550000,1,0,5,1770
675000,2,0,3,2580
981000,2,1,3,2730
168000,1.5,0,4,1170
1.00E+06,2,0,3,3490
320000,1,0,3,1530
959000,1,1,4,2660
372000,1,0,3,1840
391500,2,0,3,1920
390000,1.5,0,3,1520
302000,1,0,4,1160
495000,2,0,3,1580
504500,3,2,3,1440
555000,1.5,0,3,1390
1.55E+06,2,0,5,2600
550000,1,0,3,1370
1.80E+06,2.5,0,5,3680
655000,1,0,4,1100
685000,2,0,4,2700
721000,1,0,4,1970
1.52E+06,1.5,0,3,1710
365000,2,0,3,2240
458000,1,0,4,1600
280000,1,0,3,1170
628000,1,0,4,1320
781500,2,0,3,3310
295000,1,0,4,1900
435000,1,0,5,1700
300000,1,0,3,1550
208500,1,0,4,1010
930000,1,0,3,2305
316000,1,0,3,1290
249900,1,0,4,1290
675000,2,0,4,2220
447000,2,0,3,1610
675000,1.5,0,3,1510
546000,3,0,3,1490
310000,3,0,3,1370
190000,1,0,3,1360
650000,1,0,3,2110
585000,2,0,3,1740
1.43E+06,2,0,3,2480
565000,1,0,3,3380
174900,1.5,0,2,960
360000,3,0,3,1381
234000,1,0,3,1540
575000,1,0,3,1380
315000,2,0,3,2200
225000,1,0,3,1300
370000,1,0,4,1830
606000,1,0,3,1640
272500,1,0,4,1830
475000,1,0,3,1680
270000,1,0,4,1350
624000,1,0,3,1960
355000,1.5,0,3,1390
345000,1,0,3,1020
342000,2,0,3,2260
316000,1.5,2,4,1620
539950,2,0,3,2800
221347,1,0,3,1090
330000,2,0,3,2290
279000,1,0,4,1850
850000,1.5,0,4,2100
746000,1,0,4,1910
478000,1,0,3,1790
820000,1.5,0,5,1590
2.16E+06,2,3,3,4120
820000,2,1,3,2970
887000,2,2,4,2600
159000,1,0,4,1530
824000,2,1,3,2010
812000,2,0,3,1210
242000,2,0,4,1890
625000,2,0,3,3920
399888,1.5,0,4,1640
289000,2,0,4,1670
400000,1,0,3,2500
1.55E+06,2,0,3,3770
345000,1,0,3,1530
874950,1,0,3,1530
875000,1,0,5,1650
628990,2,0,3,2740
535000,1,0,4,1390
770126,1,0,3,1910
710000,1,0,5,2670
465000,1,2,3,1510
359000,1,0,4,1690
151000,1,0,3,1290
820000,2,0,3,2970
160000,1,0,4,1160
535000,1.5,0,4,1490
365000,1,0,3,1950
708000,2,0,3,3080
215000,1,0,4,1200
1.95E+06,2,0,4,3070
390000,2,0,5,2460
570000,1,0,4,1640
383000,1,0,3,1500
370000,2,0,3,2650
454000,2,0,3,2490
1.40E+06,1,4,3,3220
371000,1,0,3,2390
530000,1,0,3,1890
608000,1,0,4,2060
450000,1,0,5,1100
780000,2,0,3,3140
290000,2,0,2,2480
225000,1,0,4,1510
805000,2,0,4,3270
660000,2,0,3,2640
299000,1,0,5,1400
530000,3,0,3,1300
680000,1,0,5,1920
199900,1,0,5,1550
224000,1,0,3,1340
244000,1,0,4,1540
485000,1,0,5,1000
330000,2,0,3,2250
509000,1.5,0,3,1780
440000,2,0,3,2260
244000,1,0,3,1350
399700,1,0,4,940
519000,1.5,0,4,1520
211000,1,0,3,1540
950000,1,0,4,3010
410000,2,0,3,1830
750000,2,0,3,1330
133400,1,0,4,1120
240000,1,0,3,1010
539000,2,0,3,2120
688000,2,0,3,1760
465000,1,0,3,1580
936000,1,2,4,2700
620000,2,0,3,1690
429950,1,0,5,1630
296475,2,0,3,1560
330000,1,0,3,1540
445000,1,0,3,1940
846000,2,1,3,1450
725000,1,1,4,1810
369000,2,0,3,2400
625000,1,0,3,2050
535000,2,0,3,2280
229950,1,0,5,1140
229999,1,0,4,1580
850000,2,0,3,2080
589900,2,0,3,3020
513000,1,0,4,1750
401000,1,0,4,1980
260000,2,0,3,1440
525000,1,0,4,2000
470000,1,0,4,1930
205000,1,0,3,1330
620000,1,0,4,2050
229000,1,0,3,1440
445000,1,0,3,1680
215000,1,0,3,1130
504975,2,0,3,1640
495000,2,0,3,2210
205000,1,0,4,1190
152275,1,0,3,1260
586000,1,0,3,2280
779950,1,0,3,2310
557000,2,0,4,1980
610000,1,2,4,1940
405000,1.5,0,5,1550
320000,2,0,3,2310
356000,1,0,3,1080
794500,1.5,0,4,1280
349000,1,0,3,2980
549000,2,0,3,2740
193000,1,0,4,960
700000,2,1,3,3150
523000,2,0,3,2420
565000,1,0,4,1920
500000,2,0,3,2760
1.45E+06,2,0,5,2560
710000,2,0,3,2410
333000,1,0,3,1340
580000,1,0,3,2220
289950,1,0,3,1780
375000,1,1,3,1810
505000,1.5,0,5,2140
324950,1,2,3,2380
490000,2,0,3,1560
630000,2,0,5,1340
595000,2,0,4,2750
872500,1,0,3,1770
490000,1,2,4,1760
1.90E+06,2,0,3,4730
310000,1,0,3,1770
450000,1,0,2,1860
539000,2,0,3,2580
888550,2,0,3,3540
269950,1,0,3,1720
142000,1,0,1,1620
300000,1,0,3,1490
780000,1,0,3,4270
545000,2,0,3,2720
278000,2,0,3,2120
342000,2,0,3,1220
190000,1,0,4,1720
387000,3,0,3,1330
279950,2,0,3,1870
550000,2,0,3,2870
439000,2,0,3,1780
774888,1,0,4,2540
480000,1,2,4,2720
835000,1.5,0,5,1360
1.50E+06,2,0,3,1360
771000,1.5,0,4,1620
1.23E+06,1,3,4,3100
600000,1,0,5,2110
305000,1,0,3,1710
1.39E+06,1,0,3,2780
216500,1,0,4,1690
370000,2,0,3,1070
492650,1,0,3,2310
431200,1,0,3,1490
277500,2,0,3,1960
278000,1,0,5,1820
351000,1,0,3,1310
850000,2,0,3,2640
885000,1,0,3,1080
399950,1,3,3,2780
185000,1,0,3,1090
440000,1,0,3,2590
2.40E+06,2,0,3,3940
299000,1,0,4,1870
299500,1,0,3,2090
420000,1,0,5,2180
234000,1,0,3,1390
540000,1,0,5,2050
649950,2,0,4,2370
330000,1,0,4,1190
840000,2,0,3,3390
370000,2,0,5,2090
410000,1,0,5,1430
257000,1,0,3,1320
350000,1,0,3,1810
380000,1,1,3,1120
344000,1,0,4,1400
488000,3,0,3,1260
465000,1,0,3,1220
229500,1,0,3,1680
445000,2,0,3,1510
246000,1.5,0,3,1540
545000,1,0,5,2250
518000,2,1,3,2190
565000,2,0,3,2620
445000,2,0,3,2760
968000,1,0,3,2810
725000,1,0,5,1850
315500,1,0,3,1750
487585,1,0,3,1840
246500,1,0,2,1890
819000,1.5,0,3,1540
349900,2,0,3,2070
267000,1,0,4,1020
480000,1,0,3,1930
525000,1,0,3,1330
578000,2,0,3,2120
345000,3,0,3,1380
499000,1,0,3,2000
425000,1,0,4,1460
268000,2,0,5,1650
240000,1,0,4,1600
147000,1,0,4,1600
500000,1,0,4,1560
1.01E+06,1.5,2,5,1970
991500,2,2,3,3820
510000,1,0,4,1660
1.98E+06,2,0,3,2180
484998,2,0,3,1540
1.28E+06,2,2,3,5080
210000,2,0,3,1490
450000,1,0,4,1420
875000,1,0,3,1680
529950,1,0,5,2020
415000,1,0,3,1280
590000,1.5,2,4,2500
379950,1,0,4,1840
385000,1,0,3,1520
588000,2,0,3,2200
252500,1,0,3,940
530000,2,0,3,2320
385000,1,0,3,1370
419000,1,0,4,1980
175000,1,0,3,1280
515000,1,0,3,1380
945000,1.5,0,5,1960
359900,1,0,3,1660
419950,2,0,3,2260
460000,1,0,3,1750
255000,2,0,3,1710
481000,1,0,4,1820
719521,1,0,4,1820
1.08E+06,2,0,4,3540
334000,1,2,4,2210
675000,1.5,0,5,1970
556000,1,0,3,1640
900000,2,3,3,2490
400000,1.5,0,3,1280
724950,1,0,5,1630
321000,2,0,4,2010
1.36E+06,2,3,5,3100
171000,1,0,3,1810
1.36E+06,2,0,4,3170
323000,1,0,3,1760
491500,1,2,3,3000
226000,1,0,5,1250
580000,1.5,0,4,1720
640000,2,0,3,2820
619790,1,0,4,1630
383962,2,0,3,2350
373000,1,0,3,1400
541338,2,0,3,1760
254922,1,0,4,1310
575000,1.5,0,4,1630
650000,1,2,4,2330
269950,1,0,4,1780
270950,1,0,3,1280
495000,1,0,3,2230
794154,1,1,4,2190
340768,1,0,4,2110
375000,1,0,3,1280
820000,2,0,3,3680
555000,2,0,3,1160
312500,2,0,3,1070
450000,1.5,0,3,2040
739000,2,0,3,3340
320000,2,0,3,1420
235000,1.5,0,3,1460
275500,1.5,0,3,1440
564000,1,0,3,1640
263000,1.5,0,3,1240
257000,1,0,3,1950
725000,2,0,3,2540
300000,1,0,3,2040
328000,1.5,0,3,2460
187500,1,0,3,1030
400000,2,0,4,1540
515000,1,0,4,1440
1.41E+06,1,4,5,2480
235000,1,0,3,1460
669000,2,0,3,2510
282000,1.5,0,4,1450
663000,1,0,5,1660
279900,2,0,3,1800
335000,1,0,4,1410
689000,2,0,3,1620
413100,1,0,3,2090
506950,2,0,3,1890
500000,3,0,3,1480
540000,2,0,3,2800
812000,2,0,3,1500
1.20E+06,2,3,3,4320
370000,2,0,3,2760
338000,1,0,3,1630
185000,1,0,3,1280
450000,1,0,4,2460
451000,1,0,3,1460
785000,1.5,0,3,3280
850000,1.5,1,5,1950
235000,1,0,2,1240
1.15E+06,2,4,3,1630
377500,2,0,3,1445
825500,2,0,3,1760
1.06E+06,2,0,3,1480
880000,2,0,3,3210
413800,1,0,3,1440
504200,3,0,3,1240
421500,2,0,3,2793
855169,2,0,3,2810
380000,1,0,3,1170
580000,3,0,3,1570
377000,2,0,3,2100
329900,2,0,3,2475
921800,2,0,3,2950
529500,3,0,3,1510
363990,2,0,3,2530
834950,2,0,3,3180
399000,1,0,3,1860
338900,1,0,3,1410
419950,2,0,3,2670
493000,2,0,3,2070
650000,2,0,3,3050
456000,2,0,3,2250
425000,2.5,0,3,1620
348000,3,0,3,1270
1.04E+06,2,0,3,3570
299000,2,0,3,1060
1.26E+06,2,0,3,1810
155000,1,0,3,1300
319500,2,0,3,2150
274000,2,0,3,1610
429000,2,0,3,2190
267800,2,0,3,1410
369950,2,0,3,1540
480000,2,0,3,1400
440000,2,0,3,2850
839704,2,0,3,2790
535000,3,0,3,1430
290000,3,0,3,980
370000,3,0,3,1650
405000,3,0,3,1440
499431,2,0,3,2790
275000,2,0,3,2330
320000,2,0,3,998
425000,2,0,3,2070
1.45E+06,3,0,3,1990
340000,1,3,3,2384
299900,2,0,3,1070
865950,2,0,3,4590
720000,2,0,3,2520
460000,2,3,3,1770
375000,2,0,3,1445
386180,2,0,3,1470
280000,1,3,3,2380
359000,2,0,3,2575
785000,2,2,3,3320
425000,2,0,3,1400
575000,2,0,3,2590
465000,1,0,3,2010
1.85E+06,2,0,3,1840
720000,2,0,3,2010
390000,1,0,3,1930
2.21E+06,2,0,3,3110
1.05E+06,2,0,3,3350
915000,2,3,3,3210
562000,3,0,3,1300
349000,2,0,3,1250
375000,2,0,3,2310
479950,3,0,3,1280
319000,2,0,3,2300
325000,3,0,3,1090
505657,2,0,3,2790
340000,2,0,3,2150
250000,2,0,3,1398
349500,2,0,3,2040
290750,2,0,3,1630
715000,2,0,3,2160
689950,2,0,3,1890
425000,3,0,3,1510
657000,3,0,3,1570
359950,2,0,3,2210
319900,2,0,3,2475
532000,2,0,3,2130
291000,3,0,3,1110
675000,2,0,3,1720
885000,3,0,3,1680
1.45E+06,2,0,3,1930
780000,2,0,3,2100
839950,2,0,3,3010
645000,2.5,0,3,2150
263000,2,0,3,1584
345000,3,0,3,1360
505000,2,0,3,2750
522500,2,0,3,1430
400000,2,0,3,2439
543000,3,0,3,1310
495000,1,0,3,2240
549995,2,0,3,2970
327555,2,0,3,2197
690000,2,0,3,2770
673000,2,0,3,1290
384435,2,0,3,2029
780000,2,0,3,3070
1.38E+06,2,2,3,1780
950968,2,0,3,2970
334950,2,0,3,1240
489000,2,0,3,1440
600000,2,0,3,1940
282000,2,0,3,1260
442000,2,0,3,4362
220000,2,0,3,1030
489000,2,0,3,3080
250000,2,0,3,1443
484259,2,0,3,2620
1.68E+06,2,2,3,3740
450000,2,0,3,1800
299000,2,0,3,1540
450000,2,0,3,2070
585000,2,0,3,2000
660000,3,0,3,1290
301500,2,0,3,1120
949950,2,0,3,3730
759990,2,0,3,2580
355000,2,0,3,2050
889950,2,0,3,3010
629800,2,0,3,2150
745000,2,0,3,1580
379900,2,0,3,1250
335000,2,0,3,1400
809000,2,0,3,4420
569950,2,0,3,2720
723000,2,0,3,3690
282000,2,0,3,1691
569900,2,0,3,1720
385000,1,0,3,1180
420000,3,0,3,1620
2.25E+06,2,0,3,2860
1.21E+06,2,2,3,2100
292000,2,0,3,2095
645000,3,0,3,1720
304500,3,0,3,1390
489500,2,0,3,2430
1.58E+06,3,0,3,4560
390000,2,0,3,1130
815000,2,0,3,2050
719000,2,1,3,3240
331210,2,0,3,2240
245000,2,0,3,1260
465000,2,0,3,2750
580000,3,4,3,1620
540000,2.5,2,3,1500
399000,3,0,3,1360
328000,2,0,3,2140
701000,2,0,3,3220
408000,2,0,3,2340
2.64E+06,2,2,3,3340
445000,2,0,3,1550
672500,2,0,3,2730
538000,2,0,3,3030
450000,2,0,3,3510
362500,2,0,3,1380
414950,3,0,3,1570
679950,2,0,3,2230
290000,2,0,3,2495
230000,2,0,3,1160
439950,1,0,3,1510
349900,2,0,3,2052
550000,2,0,3,1150
1.05E+06,2,2,3,2550
655000,2,0,3,1800
385000,2,0,3,1370
729999,2,0,3,1360
523950,3,0,3,1530
369000,2,0,3,980
509900,2,0,3,1890
282000,2,0,3,2280
387865,2,0,3,2370
385000,2,0,3,2560
536000,2,0,3,2260
395000,2,0,3,1250
545000,2,0,3,2740
715000,2,4,3,3020
348000,2,0,3,1440
455000,3,0,3,1380
575000,2,0,3,2980
449950,3,0,3,1230
364000,2,0,3,1580
932990,2,0,3,3570
710000,2,0,3,2030
949990,2,0,3,3560
326989,2,0,3,2370
335606,2,0,3,2570
1.53E+06,2,0,3,4100
299950,2,0,3,1390
962000,2,0,3,3340
395825,2,0,3,1590
419354,2,0,3,2710
920000,2,1,3,2990
366000,2,0,3,1445
480000,2,0,3,2430
388000,2,0,3,1370
2.32E+06,2,0,3,2430
730000,2,0,3,1710
950000,2,2,3,4420
358990,2,0,3,1380
398651,2,0,3,2030
530000,2,0,3,1400
610360,2,0,3,2720
436110,3,0,3,1680
925000,2,0,3,3670
449950,2,0,3,1400
760000,2,0,3,2640
293000,2,0,3,1714
695000,1,2,3,2300
285000,2,0,3,2437
1.26E+06,2,0,3,1800
379900,2,0,3,1580
472000,2,0,3,2890
300000,2,0,3,2090
272000,2,0,3,2547
418395,2,0,3,2680
465000,2,0,3,2190
659950,2,0,3,3550
484950,3,0,3,1640
359000,2,0,4,1950
519000,2,0,3,3030
1.71E+06,2,0,3,3030
535000,2,0,3,2880
622950,2,0,3,3400
515000,2,0,3,2810
330000,2,0,3,2950
318000,3,0,3,1240
439000,2,0,3,1920
540000,2,0,3,1610
1.08E+06,2,0,3,4750
435000,2,0,3,2450
2.70E+06,2,0,3,6210
1.10E+06,2,0,3,3590
293467,3,0,3,1390
328000,2,0,3,2009
550000,2,0,3,1445
649000,3,0,3,1620
435000,2,0,3,2640
625000,2,0,3,1180
415000,3,0,3,1270
400000,2,0,3,1490
979000,3,0,3,2040
625250,2,0,3,2510
665000,2,0,3,2330
589500,2,0,3,2310
437000,2,0,3,1460
320000,1,0,5,1440
333500,2,0,3,1860
430000,2,0,3,1720
995500,2,0,3,2990
427874,2,0,3,2790
334990,2,0,3,2220
909500,2,0,3,4510
210000,2,0,3,2280
952990,2,0,3,3140
622500,3,0,3,1300
515000,2,0,3,1560
350000,2,0,3,1850
310000,3,0,3,1380
700000,2,0,3,4290
907687,2,0,3,3560
741500,1,0,3,1640
395000,2,0,3,2130
559950,2,0,3,2730
215000,2,0,3,1847
390000,2,0,3,2630
425000,1,0,3,3310
472000,2,0,3,2070
1.33E+06,2,0,3,2400
695000,2,0,3,3510
545000,3,0,3,1740
389950,2,0,3,700
380000,3,0,3,1550
288790,3,0,3,1390
432500,2,0,3,2130
615000,2,0,3,2280
500000,2,0,3,1720
615000,3,0,3,1346
500000,1,0,5,1920
622000,2,0,3,1690
802945,2,0,3,3690
1.26E+06,2,0,3,2640
598950,3,0,3,1530
430000,2,0,3,2200
515000,2,0,3,2700
1.26E+06,2,0,3,1720
400000,2.5,0,3,2520
390000,2,0,3,1310
450000,2,0,3,2190
804995,2,0,3,3360
825000,2,0,3,2680
435000,2,0,3,2480
398000,2,0,3,1610
411605,2,0,3,2578
315000,2,0,3,1330
455000,3,0,3,1310
452950,2,0,3,1450
380000,2,0,3,1690
340000,2,0,3,1140
409950,2,0,3,2879
360000,2,0,3,1640
1.60E+06,2,0,3,2150
440000,3,0,3,1270
730000,1,3,3,1720
408000,1,0,4,2310
820000,3,0,3,2840
360000,2,0,3,1230
339990,2,0,3,2570
515000,3,0,3,1560
541000,2,0,3,1420
375000,2,0,3,1830
320000,2,0,3,1690
325000,2,0,3,1240
740000,2,0,3,2180
450000,2,0,3,2530
455000,2,0,3,2090
292500,2,0,3,1580
650000,1,0,3,2270
530000,2,0,3,1220
829995,2,0,3,3230
395000,2,0,3,2130
859990,2,0,3,3340
342500,2,0,3,1340
743000,2,0,3,3420
345000,1,0,3,2255
443000,2,0,3,1380
260000,2,0,3,1443
810000,2,0,3,2910
570000,2,0,3,2730
1.56E+06,2,0,3,1730
840000,3,0,3,1680
950000,3,0,3,1390
572800,2,0,3,2660
305000,3,0,3,1230
1.70E+06,2,0,3,1910
445000,2,0,3,1720
801000,2,0,3,3290
711000,2,0,3,2250
268500,2,0,3,1140
320000,2,0,3,2110
500000,1,0,3,1610
631625,2,0,3,1350
850000,2,2,3,2070
600000,2,0,3,2440
988500,2,4,3,1780
430236,2,0,3,2848
1.27E+06,2,0,3,3060
689500,2,0,3,1800
175003,2,0,3,1490
459000,3,0,3,1240
1.18E+06,2,0,3,4920
358000,3,0,3,1500
447055,2,0,3,2815
415000,1.5,0,3,1740
1.21E+06,2,0,3,2550
495000,2,0,3,1200
479000,2,0,3,1580
1.90E+06,3,4,3,2830
249900,2,0,3,1830
1.47E+06,2,0,3,1770
1.04E+06,2,0,3,2040
897000,2,0,3,1510
1.10E+06,2,0,3,2570
685000,2,0,3,1510
295000,2,0,3,1220
619000,3,0,3,1570
439108,2,0,3,1310
260000,2,0,3,1584
279000,2,0,3,2090
380000,2,0,3,1320
287000,2,0,3,1608
377000,2,0,3,1420
649950,3,1,3,1860
445000,3,0,3,1320
605000,3,0,3,1210
475000,2,0,3,1190
399000,3,0,3,1360
718000,2,0,3,1270
1.40E+06,1,4,3,2240
341000,2,0,3,1380
818000,1,2,3,1610
759000,3,0,3,1640
547500,3,0,3,1620
2.70E+06,2,2,3,2960
358000,2,0,3,1220
412000,3,0,3,1750
245000,2,0,3,690
460940,2,0,3,2425
321000,3,0,3,1480
633634,2,0,3,2960
290000,1,0,4,1430
445000,3,0,3,1280
887250,2,0,3,3250
739000,1,3,3,2310
429900,3,0,3,1420
459000,2,0,3,1480
240000,2,0,3,1481
566950,3,0,3,1830
1.04E+06,2,0,3,3820
343000,3,0,3,1130
572115,2,0,3,2980
918000,2,0,3,3170
555000,2,0,3,1280
399440,2,0,3,2458
450000,3,0,3,1810
648000,2,0,3,2990
580000,2,0,3,3230
415000,2,0,3,2358
527500,3,0,3,1380
384000,2,0,3,1430
692000,1.5,2,3,2120
455000,2,0,3,2740
1.28E+06,2,0,3,1410
415000,2,0,3,2430
975000,3,0,3,1750
799950,2,0,3,1840
545000,1,0,3,2040
429900,2,0,3,2767
275000,2,0,3,1470
498000,2,0,3,2510
754950,2,0,3,2610
895000,2,0,3,3380
580000,2,0,3,2550
379900,2,0,3,2056
245000,2,0,3,1921
417000,2,0,3,1800
555000,2,0,3,1880
555000,2,0,3,1880
353000,2,0,3,1850
539000,2,0,3,1280
434900,2,0,3,1860
325000,2,0,3,1240
650000,3,0,3,1480
379950,2,0,3,2419
700000,2,0,3,2350
675000,2,0,3,1070
379000,1,0,4,1410
571000,2,0,3,2280
475000,2,0,3,1460
769900,2,0,3,1980
633000,2,0,3,4290
635000,3,0,3,1570
1.24E+06,2,3,3,4310
524000,3,0,3,1570
485000,2,0,3,2996
1.03E+06,2,3,3,3880
650000,3,0,3,1494
754842,2,0,3,3300
428900,2,0,3,2502
329900,2,0,3,1798
1.04E+06,2,0,3,2840
544999,2,0,3,2380
449950,2,0,3,2310
635000,2,0,3,1590
599000,3,0,3,1650
478000,2,0,3,1160
388000,2,0,3,1430
809950,2,0,3,3630
1.06E+06,3,0,3,3730
659000,2,0,3,1620
971971,2,0,3,3340
389000,3,0,3,1350
355000,2,0,3,2420
551500,2,0,3,2790
417838,2,0,3,2530
1.75E+06,2,0,3,1710
399950,2,0,4,1370
740000,2,0,3,1910
335000,2,0,3,1150
2.25E+06,2,0,3,3410
667000,3,0,3,1370
920000,2,0,3,2150
368000,2,0,3,1450
307000,2,0,3,1714
550000,2,0,3,2400
594491,2,0,3,2990
460458,2,0,3,2555
859000,1,0,3,2770
399950,2,0,3,1350
547500,2,0,3,1720
310000,2,0,3,2270
939000,2,0,3,2420
329900,3,0,3,980
436000,2,0,3,1450
320000,2,0,3,1470
375000,2,0,3,1380
392137,2,0,3,1720
520000,2,0,3,2590
535000,2,0,3,2620
407000,2,0,3,1470
424950,2,0,3,3087
290000,3,0,3,1076
399000,2,0,3,1530
439990,2,0,3,1630
635000,2,0,3,1560
635000,2,0,3,1760
351000,2,0,3,2981
437500,3,0,3,1330
919204,2,0,3,1340
923990,2,0,3,3590
639888,2,0,3,2050
675000,2,0,3,1670
899900,2,0,3,1820
252000,2,0,3,1670
925000,2,0,3,2110
552000,3,0,3,1450
388500,2,0,3,2667
548000,3,0,3,1280
254950,2,0,3,3557
1.24E+06,2,0,3,3360
629000,2,0,3,1810
734000,2,0,3,1500
309000,2,0,3,1490
554950,2,0,3,2800
785000,2,0,3,2590
550000,2,0,3,3160
1.01E+06,3,0,3,1950
1.58E+06,2,0,3,2370
309000,2,0,3,2363
328423,2,0,3,2030
345000,2,0,3,1340
660000,2,0,3,2100
385000,2,0,3,1440
459000,2,0,3,1140
248000,2,0,3,2130
1.48E+06,2,3,3,3110
379000,2,0,3,2240
2.95E+06,3,4,3,1770
395000,2,0,3,1530
535000,2,0,3,2280
970000,2,0,3,2380
205000,2,0,3,830
310000,2,0,3,2310
334500,2,0,3,1480
995000,2,0,3,3730
370228,2,0,3,2050
383000,2,0,3,2340
384500,2,0,3,1445
865000,2,0,3,1650
1.05E+06,2.5,0,3,3040
502000,2,0,3,2380
1.75E+06,2,0,3,1710
569995,2,0,3,2650
749950,2,0,3,3580
550000,2,0,3,2640
525000,2,0,3,2390
516000,2,0,3,2430
1.35E+06,2,0,3,2010
440000,2,0,3,2190
660000,2,0,3,1780
261950,2,0,3,2260
551000,2,0,3,3191
665000,2,0,3,2440
610000,2,0,3,2910
645000,2,0,3,2910
536751,1,0,3,2770
260000,2,0,3,1763
1.31E+06,2,0,3,1660
429900,2.5,0,3,2880
535000,1,0,3,1440
462550,3,0,3,1290
602000,3,0,3,1310
730000,2,0,3,3400
300500,3,0,3,1190
675000,2,0,3,3290
415000,2,0,3,1690
614000,2,0,3,2830
385000,2,0,3,2770
594000,2,0,3,2830
860000,2,0,3,2200
1.10E+06,2,0,3,3300
775000,2,0,3,3480
430760,2,0,3,2710
755000,1,2,3,2310
640000,3,0,3,1410
613500,3,0,3,1876
780000,1,2,3,2190
550000,2,3,3,3000
789500,2,0,3,3320
592000,2,0,3,3420
454950,2,0,3,2380
475000,2,0,3,2230
659000,2,0,3,1380
570000,2,0,3,2890
347500,1,0,3,2230
205000,2,0,3,1949
380000,2,0,3,1450
718000,2,0,3,2750
515805,2,0,3,2590
1.03E+06,2,1,3,3970
437718,2,0,3,1800
450000,2,0,3,1380
515000,2,0,3,1510
204000,2,0,3,1380
360000,3,0,3,1330
550000,3,0,3,1510
650880,2,0,3,2760
1.79E+06,2,4,3,2680
895900,2,3,3,3270
585000,2,0,3,1930
380000,2,0,3,1710
565997,2,0,3,2730
459000,2,0,3,2440
550000,2,0,3,1560
500000,3,0,3,1530
461500,2,0,3,2610
2.15E+06,2,0,3,3010
790000,2,0,3,1110
735000,2,0,3,1490
588000,2,0,3,3040
724500,2,0,3,2660
749000,2,0,3,3140
720000,2,0,3,3330
250000,2,0,3,1010
790000,2,0,3,2570
392440,2,0,3,2598
280000,2,0,3,1979
1.33E+06,3,0,3,2540
649000,2,0,3,1250
457000,2,0,3,1360
